f28b3a29-2648-4d2a-bf2d-5a081d2aa5fe,1.2
8955f0ad-3baa-4591-b195-5ff4fb856c89,8.716666666666667
f1d188a2-38e6-4f50-b2e4-e64108a9b8e4,16.2
d37f230e-38a1-44a9-afff-80d683f95ec0,8.25
c6eb2d5c-ae68-4261-8415-29a9b0502554,21.033333333333335
f9b9d543-d836-4608-acf4-5ca3eac549f4,6.2
89d1f17e-d60c-41d7-8469-12e0000a506f,20.2
007f89ba-1041-446c-b8c9-b13b33ff0f38,6.333333333333333
c871c0f4-d191-4383-be72-f567829010a3,6.0
1ab5a02a-5e68-4c60-a365-ce061d68b14f,18.4
88574b84-7d11-410f-952a-e42025be689b,13.366666666666667
7aa2ee38-fe04-4db9-94a7-f9312dd19186,14.416666666666666
6a9117a6-807f-4591-93fd-c4201084416f,2.75
5dd89718-c0f9-4eea-b6a9-4d49adc74f11,1380.0666666666666
430d1cf6-2302-4f1e-bd31-b103415aa8e5,32.81666666666667
ff48e137-f771-425c-942b-f743dfe3b3eb,2.3333333333333335
85fcac9e-27de-423a-b750-0459aeea22bf,21.866666666666667
e779ccfc-c92b-4f29-a935-55139dbd68d6,14.433333333333334
035879b0-7d9c-48c4-bef4-9fd12c16e291,5.866666666666666
294bbb37-6240-4733-929a-3ffa17b83667,22.366666666666667
3519ee18-2778-43a0-b579-a990fdde1f15,0.9166666666666666
9164a446-061e-4dd2-97be-894b7b40d3a9,28.683333333333334
76d3f3f2-d724-4897-a3cd-33abef31f467,7.9
18cca639-3f9e-4485-9988-994521f53a54,16.766666666666666
f50be89f-f56f-44be-bbbb-32b30ae40170,15.8
a60820f3-6bc4-4ca6-9601-c537cd1e19e1,14.25
a635fe62-51e9-4987-b727-eb52e1140ab3,8.083333333333334
195f6dad-bbd9-459b-b435-1e5364938f8a,13.633333333333333
a8dfb9c9-01a2-451e-9d8c-9d3be9703239,3.566666666666667
aa957791-40c7-4bcb-b40f-90ad630e4adf,0.03333333333333333
26798438-f077-4df5-8384-7ed5adf56701,8.466666666666667
ca7dbd70-eb89-431f-b9fc-9d7f8892279e,3.0833333333333335
76684f89-ac69-42d7-9889-043a73611a1c,7.483333333333333
67bb529c-8be1-4ee1-a331-b19f09c8f447,16.116666666666667
1e24f968-7071-455e-93e9-fe99f7d8bb9f,6.983333333333333
434792e4-eadb-431c-989b-d479e5a861f6,12.483333333333333
9b7b61f7-0e1f-4940-aac4-4287fdeddce0,8.783333333333333
f897806b-8ba6-4419-aeb9-4cbf172f9055,4.333333333333333
0120e1ad-8447-4029-91d8-2c205fa8dab9,4.383333333333334
54933a03-675f-4b00-8923-102a0e15b843,7.7
170b6f23-ddd8-47f0-b337-beef91faeeb0,14.333333333333334
2dc9897f-5c1a-4d85-935b-08db6c9d0cb4,1.3166666666666667
2027b6d5-0b14-4c19-8287-0c3a7f98d6c0,2.4
d1e250a0-e751-414c-bd7f-720d3b517eee,6.983333333333333
